"EntityType","EntityName","Cluster","Metric","Unit","Samples","Average","P95","P99","Maximum","Minimum","FirstSample","LastSample"
"VM","FTPTESTSRV","Cluster_ESS","cpu.ready.summation","millisecond","358","10730,6145","11802","12393","12759","9548","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","FTPTESTSRV","Cluster_ESS","cpu.usage.average","%","358","0,4585","0,55","0,64","0,69","0,4","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","FTPTESTSRV","Cluster_ESS","cpu.usagemhz.average","MHz","358","40,162","48","56","61","35","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","FTPTESTSRV","Cluster_ESS","disk.usage.average","KBps","358","22,1564","42","354","441","5","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","FTPTESTSRV","Cluster_ESS","mem.consumed.average","KB","358","8940568,7793","9774900","9774903","9774904","8675804","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","FTPTESTSRV","Cluster_ESS","mem.usage.average","%","358","1,4482","1,82","2,34","2,43","1,19","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","FTPTESTSRV","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","FTPTESTSRV","Cluster_ESS","net.usage.average","KBps","358","1,1508","1","6","15","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","vproxy-ess","Cluster_ESS","cpu.ready.summation","millisecond","358","16136,8547","36284","73268","86379","9615","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","vproxy-ess","Cluster_ESS","cpu.usage.average","%","358","5,4483","32,56","60,92","95,02","0,42","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","vproxy-ess","Cluster_ESS","cpu.usagemhz.average","MHz","358","478,2179","2858","5348","8341","37","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","vproxy-ess","Cluster_ESS","disk.usage.average","KBps","358","27858,919","200136","408804","560872","3","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","vproxy-ess","Cluster_ESS","mem.consumed.average","KB","358","8328787,6006","8329240","8329240","8329240","8306103","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","vproxy-ess","Cluster_ESS","mem.usage.average","%","358","13,3517","70,63","71,57","73,53","1,72","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","vproxy-ess","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","vproxy-ess","Cluster_ESS","net.usage.average","KBps","358","3733,8324","9190","99706","167191","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMDBS126_RE","Cluster_PF_BSS","cpu.ready.summation","millisecond","358","94117,486","117653","126212","129242","67207","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMDBS126_RE","Cluster_PF_BSS","cpu.usage.average","%","358","0,957","1,89","2,13","2,36","0,7","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMDBS126_RE","Cluster_PF_BSS","cpu.usagemhz.average","MHz","358","207,0447","407","459","509","151","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMDBS126_RE","Cluster_PF_BSS","disk.usage.average","KBps","358","130,5559","453","707","1127","56","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMDBS126_RE","Cluster_PF_BSS","mem.consumed.average","KB","358","16762398,7402","16763973","16763980","16763994","16670813","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMDBS126_RE","Cluster_PF_BSS","mem.usage.average","%","358","5,1755","6,46","7,19","8,16","3,73","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMDBS126_RE","Cluster_PF_BSS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMDBS126_RE","Cluster_PF_BSS","net.usage.average","KBps","358","5,6983","31","31","31","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMSDSK001","Cluster_ESS","cpu.ready.summation","millisecond","358","104738,0056","124278","129648","170028","86480","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMSDSK001","Cluster_ESS","cpu.usage.average","%","358","2,9537","4,09","7,31","14,07","1,74","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMSDSK001","Cluster_ESS","cpu.usagemhz.average","MHz","358","1039,014","1440","2569","4942","610","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMSDSK001","Cluster_ESS","disk.usage.average","KBps","358","170,2905","566","676","885","30","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMSDSK001","Cluster_ESS","mem.consumed.average","KB","358","33549660,824","33553117","33553120","33553122","33366695","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMSDSK001","Cluster_ESS","mem.usage.average","%","358","9,6467","14,12","15,52","21,5","4,88","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMSDSK001","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMSDSK001","Cluster_ESS","net.usage.average","KBps","358","10,0391","38","43","104","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX112","Cluster_ESS","cpu.ready.summation","millisecond","358","53743,433","59274","63071","63981","48046","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX112","Cluster_ESS","cpu.usage.average","%","358","0,1216","0,15","0,16","0,16","0,09","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX112","Cluster_ESS","cpu.usagemhz.average","MHz","358","89,8575","111","114","117","67","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX112","Cluster_ESS","disk.usage.average","KBps","358","13,1983","30","32","43","4","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX112","Cluster_ESS","mem.consumed.average","KB","358","29166417,2123","29812927","29964358","30021699","28734971","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX112","Cluster_ESS","mem.usage.average","%","358","1,0127","1,05","1,12","1,14","0,99","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX112","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX112","Cluster_ESS","net.usage.average","KBps","358","1,8128","2","2","4","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX111","Cluster_ESS","cpu.ready.summation","millisecond","358","207321,2793","240800","252825","311293","159062","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX111","Cluster_ESS","cpu.usage.average","%","358","0,5182","0,73","1,04","1,66","0,33","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX111","Cluster_ESS","cpu.usagemhz.average","MHz","358","368,2598","518","736","1168","232","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX111","Cluster_ESS","disk.usage.average","KBps","358","54,2793","268","375","647","26","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX111","Cluster_ESS","mem.consumed.average","KB","358","33995805,1425","41113640","42238443","42349591","26476703","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX111","Cluster_ESS","mem.usage.average","%","358","1,9699","2,34","2,51","2,58","1,37","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX111","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX111","Cluster_ESS","net.usage.average","KBps","358","3,7011","12","21","48","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX110","Cluster_ESS","cpu.ready.summation","millisecond","358","143670,6117","171471","199770","249744","115006","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX110","Cluster_ESS","cpu.usage.average","%","358","0,4782","0,71","0,9","1,13","0,34","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX110","Cluster_ESS","cpu.usagemhz.average","MHz","358","340,1397","500","636","800","246","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX110","Cluster_ESS","disk.usage.average","KBps","358","42,595","77","111","425","22","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX110","Cluster_ESS","mem.consumed.average","KB","358","31568172,257","38662719","39082975","39337851","25239243","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX110","Cluster_ESS","mem.usage.average","%","358","1,7219","2,06","2,14","2,22","1,26","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX110","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX110","Cluster_ESS","net.usage.average","KBps","358","3,7095","10","15","19","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX109","Cluster_ESS","cpu.ready.summation","millisecond","358","205593,3324","223382","232818","237979","148984","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX109","Cluster_ESS","cpu.usage.average","%","358","0,4397","0,52","0,62","0,72","0,31","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX109","Cluster_ESS","cpu.usagemhz.average","MHz","358","313,0531","370","441","510","220","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX109","Cluster_ESS","disk.usage.average","KBps","358","37,3464","58","83","635","21","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX109","Cluster_ESS","mem.consumed.average","KB","358","36165001,7598","41210071","41583097","41695498","30508405","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX109","Cluster_ESS","mem.usage.average","%","358","1,8237","2,18","2,33","2,53","1,3","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX109","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX109","Cluster_ESS","net.usage.average","KBps","358","3,0866","4","13","33","2","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX106","Cluster_ESS","cpu.ready.summation","millisecond","358","39107,8883","41839","44014","44416","34783","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX106","Cluster_ESS","cpu.usage.average","%","358","0,1952","0,25","0,26","0,28","0,14","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX106","Cluster_ESS","cpu.usagemhz.average","MHz","358","70,2402","89","93","100","52","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX106","Cluster_ESS","disk.usage.average","KBps","358","22,1089","28","334","414","6","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX106","Cluster_ESS","mem.consumed.average","KB","358","13908594,6564","15405716","15405719","15405720","12585591","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX106","Cluster_ESS","mem.usage.average","%","358","1,4951","1,76","2,14","2,18","1,07","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX106","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX106","Cluster_ESS","net.usage.average","KBps","358","2,0056","3","15","17","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX108","Cluster_ESS","cpu.ready.summation","millisecond","358","131304,919","154633","162156","170453","107122","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX108","Cluster_ESS","cpu.usage.average","%","358","0,9304","1,49","1,75","2,12","0,61","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX108","Cluster_ESS","cpu.usagemhz.average","MHz","358","328,581","525","615","748","217","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX108","Cluster_ESS","disk.usage.average","KBps","358","54,7514","120","171","195","24","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX108","Cluster_ESS","mem.consumed.average","KB","358","30616483,0223","33402322","33402367","33403336","24870429","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX108","Cluster_ESS","mem.usage.average","%","358","7,9283","9,82","10,17","10,24","5,61","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX108","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX108","Cluster_ESS","net.usage.average","KBps","358","4,9302","14","19","25","2","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX105","Cluster_ESS","cpu.ready.summation","millisecond","358","84698,2737","90799","92652","93805","68055","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX105","Cluster_ESS","cpu.usage.average","%","358","0,7636","0,81","0,83","0,84","0,69","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX105","Cluster_ESS","cpu.usagemhz.average","MHz","358","269,9637","286","295","299","244","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX105","Cluster_ESS","disk.usage.average","KBps","358","53,5698","73","379","451","11","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX105","Cluster_ESS","mem.consumed.average","KB","358","15107452,9581","16307081","16307154","16307159","13285943","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX105","Cluster_ESS","mem.usage.average","%","358","4,5993","5,01","5,22","5,46","3,91","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX105","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX105","Cluster_ESS","net.usage.average","KBps","358","72,3492","74","94","96","70","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX104","Cluster_ESS","cpu.ready.summation","millisecond","358","89591,3883","97381","98875","100693","72538","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX104","Cluster_ESS","cpu.usage.average","%","358","0,795","0,84","0,86","0,89","0,73","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX104","Cluster_ESS","cpu.usagemhz.average","MHz","358","280,8966","297","304","315","258","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX104","Cluster_ESS","disk.usage.average","KBps","358","55,5028","74","395","534","11","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX104","Cluster_ESS","mem.consumed.average","KB","358","14584560,8492","15879683","15879795","15879814","13715028","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX104","Cluster_ESS","mem.usage.average","%","358","4,6232","5,01","5,32","5,6","3,88","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX104","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX104","Cluster_ESS","net.usage.average","KBps","358","99,2095","100","102","113","98","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX103","Cluster_ESS","cpu.ready.summation","millisecond","358","46598,0223","51250","53089","54453","37680","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX103","Cluster_ESS","cpu.usage.average","%","358","0,2506","0,3","0,33","0,37","0,19","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX103","Cluster_ESS","cpu.usagemhz.average","MHz","358","89,9469","108","117","132","70","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX103","Cluster_ESS","disk.usage.average","KBps","358","23,4162","29","368","414","10","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX103","Cluster_ESS","mem.consumed.average","KB","358","12207107,5028","12659081","12659097","12659104","11522942","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX103","Cluster_ESS","mem.usage.average","%","358","1,7526","2,04","2,17","2,3","1,32","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX103","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX103","Cluster_ESS","net.usage.average","KBps","358","6,1061","30","31","32","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX102","Cluster_ESS","cpu.ready.summation","millisecond","358","113429,3659","119467","122411","126955","95470","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX102","Cluster_ESS","cpu.usage.average","%","358","1,2143","1,3","1,34","1,37","1,11","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX102","Cluster_ESS","cpu.usagemhz.average","MHz","358","428,1508","458","473","483","390","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX102","Cluster_ESS","disk.usage.average","KBps","358","53,9721","145","384","768","20","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX102","Cluster_ESS","mem.consumed.average","KB","358","28191855,5503","33552621","33552638","33552849","22392373","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX102","Cluster_ESS","mem.usage.average","%","358","3,1133","3,58","3,82","6,26","2,24","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX102","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX102","Cluster_ESS","net.usage.average","KBps","358","164,6285","193","194","292","157","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX107","Cluster_ESS","cpu.ready.summation","millisecond","358","23525,081","25167","26491","27189","20555","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX107","Cluster_ESS","cpu.usage.average","%","358","0,1311","0,17","0,18","0,19","0,09","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX107","Cluster_ESS","cpu.usagemhz.average","MHz","358","47,9358","61","66","68","32","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX107","Cluster_ESS","disk.usage.average","KBps","358","18,4022","21","323","414","4","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX107","Cluster_ESS","mem.consumed.average","KB","358","11901452,4469","12624388","12624411","12624412","11525734","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX107","Cluster_ESS","mem.usage.average","%","358","1,2068","1,37","1,62","2,04","0,99","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX107","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX107","Cluster_ESS","net.usage.average","KBps","358","1,257","2","4","15","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX101","Cluster_ESS","cpu.ready.summation","millisecond","358","43500,9972","47123","48245","48856","35479","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX101","Cluster_ESS","cpu.usage.average","%","358","0,2457","0,29","0,32","0,35","0,18","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX101","Cluster_ESS","cpu.usagemhz.average","MHz","358","88,0866","106","116","123","67","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX101","Cluster_ESS","disk.usage.average","KBps","358","21,6536","28","346","418","6","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX101","Cluster_ESS","mem.consumed.average","KB","358","12879337,3352","14443360","14443369","14443376","12077663","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX101","Cluster_ESS","mem.usage.average","%","358","1,6892","1,96","2,15","2,49","1,23","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX101","Cluster_ESS","mem.vmmemctl.average","KB","358","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMCTX101","Cluster_ESS","net.usage.average","KBps","358","6,176","30","31","32","1","09/08/2026 22:00:00","08/09/2026 16:00:00"
"VM","TG002VMWAB001","Cluster_PF_SAGE","cpu.ready.summation","millisecond","358","14690,014","19237","31522","32520","11630","09/08/2026 22:00:00","08/09/2026 16:00:00"
